sentence	label
Maybe we should start at Me beginning . 	0
Is that so ? 	0
If he is to be sacrificed before [PERSON] why is he not painted red ? 	0
Yes of course . 	0
Let 's finish this . 	0
I 'll get rid of the trailer . 	0
It would n't kill him and he might know that . 	0
[LOCATION] ? 	0
I have to shit . 	0
Well then we 'll search the hut . That 's what we 'll do . 	0
Alex it does n't matter what they 've done to you ... 	0
No diaphragm in that lady . What happened to it ? 	0
Another nightmare What did you dream this time ? 	0
I think that had to happen . 	0
[PERSON] [PERSON] detective sergeant [PERSON] . 	0
Not a victim [PERSON] -- a target like you . 	0
[PERSON] [PERSON] X-Ray grounded . 	0
Sister I 'm all packed to go . 	0
All we heard about in law school was his track record his memory . 	0
[LOCATION] wait . It was [PERSON] . 	0
You 've made it . 	0
I mean you 're gon na get a shot . 	0
[PERSON] to interrupt . 	0
War on crime is fine with us . 	0
You stay inside . 	0
He 's right here ! 	0
Tell me how old do you think I am ? Fifty ? 	0
Wait a minute ! 	0
When we were towing the target I saw some anti-aircraft bursts . 	0
Thank you . 	0
You goin ' back ? Nah . 	0
I 'm sorry . 	0
With your beard shaved off you 're so so ... 	0
Mr Keith it 's contempt of court to refuse to answer questions . 	0
What do you think ? 	0
I bet this was n't his original idea . 	0
Your sister ? 	0
I believe you know Col. Sellars . 	0
He said he 'd carve up the troublemakers first . 	0
The barometer 's still dropping . 	0
[PERSON] [PERSON] was never supposed to talk to him . 	0
[LOCATION] come for me ? 	0
We are . 	0
I am [PERSON] . 	0
Yes . That 's it . 	0
Yes my lady . I go for the bed soon to follow it to the dinner . 	0
[LOCATION] coup . 	0
Yes that 's right . 	0
Hi [PERSON] . - Thank you . 	0
Yes from the shape of those islands . 	0
[LOCATION] becomes enraged . 	0
You do n't . 	0
Neither the picture nor her career mean as much to her as being with her father in his time of need . 	0
We just received the medical examiner 's files on the reports from her doctors . He 's going over them right now . 	0
that they 're trying to identify a body . 	0
Get another one of these and a club soda . 	0
In da kitchen . 	0
He got what he wanted . 	0
Me too . 	0
No man with all that money and knowledge could never have been happy for a moment . 	0
You know I could teach you a little something about being a gentleman . 	0
Well that would put her in contact with all kinds of people . 	0
That 's the foretop . 	0
[PERSON] suggested that I ... 	0
[LOCATION] . 	0
[PERSON] ' . 	0
Ignore this . 	0
It is normal . 	0
Demanding that we answer that very question . 	0
I think I was shot . 	0
No I do n't . 	0
It 'll end in a larger room with air conditioning and an AM/FM radio . 	0
[LOCATION] . 	0
You 'll do it from the deck of a ship in command of a task force . 	0
[LOCATION] . 	0
Oh [PERSON] . 	0
[PERSON] and I seem to have the same problem . 	0
[LOCATION] night . Good night . 	0
That 's the guy I was talking about . 	0
Oh yeah . I had been knocked out in the pub after a shotgun to the head . 	0
She was given a five-year sentence . 	0
[LOCATION] comes over and we talk . 	0
Never mind the money . 	0
Come . 	0
[LOCATION] 's betrayed you . 	0
I 'm still in my office I 'll wait for you . 	0
However I have an open mind on the subject . 	0
That 's why we 're where we are right now . 	0
[PERSON] ? 	0
The life you lived will be a dream . 	0
All right . 	0
I 'm in no position to judge . 	0
Listen I 'm gon na have to get someone back to you on that ... 	0
I am sir . 	0
And he ran . 	0
with business or politics . - I want you to breathe . 	0
This is [LOCATION] . 	0
The bite that mocks death . 	0
This is [LOCATION] executive Summerhaye . 	0
We will beards and no one will recognize us . 	0
Yes Eleanora I have . 	0
Down ? 	0
I think we 're near [PERSON] . 	0
You might . 	0
[LOCATION] islands ? 	0
They are a strange pair ! Yes . 	0
Yes . 	0
[PERSON] set something up with [PERSON] . 	0
I 'm selling a boy who used to live on a peach farm who now lives in the [FACILITY] . 	0
What about our Navy contracts ? 	0
They think [ORGANIZATION] should fix this not the courts . 	0
What it means ? 	0
Come on [PERSON] . 	0
Come on guys . 	0
No . 	0
And when you want to leave pull the curtain . 	0
Seven days ... Mrs Katya . 	0
[PERSON] send over the geologicals . - No problem . 	0
So when does he leave ? 	0
Seven years ? 	0
It 's me [PERSON] . I just got in . 	0
I do n't know what 's going on but I know it 's not a prison break . 	0
No I 'm not . 	0
So I 'll have orange juice now . - [LOCATION] . 	0
[LOCATION] . 	0
The blade sharpened ? 	0
I do n't know . 	0
That 's right . 	0
May ? 	0
[LOCATION] has baggage they bring to a relationship . 	0
I am [PERSON] . 	0
[LOCATION] please do n't think of this as a deal with the Underwoods . 	0
Raising a bunch of hot in the pants degenerates . 	0
Go go go . - Give her a tail . 	0
What is that ? 	0
I even quit steroids . 	0
Got your hand caught in the cookie jar . 	0
[LOCATION] ? 	0
He 's the only jazz musician I can recall who was completely devoid of anarchist tendencies . 	0
I think it was [LOCATION] . I do n't remember . 	0
The author was inspired by certain opinions of a [LOCATION] publisher concerning world peace . 	0
Yes . 	0
The next day you 'll testify after which we 'll go back . 	0
We met on [ORGANIZATION] 's campaign . 	0
I got it I got it I got it . How his legs feel to you ? 	0
That was close . 	0
I mean now I 'm really looking . 	0
Oh please . 	0
No I 'm enlightening you . 	0
Where is [PERSON] ? 	0
Excuse me I have some business here . 	0
Where are the stereos ? 	0
[LOCATION] for Big Ben . 	0
[LOCATION] get those mattresses down . 	0
[LOCATION] ! 	0
[LOCATION] or chunky ? Uh smooth . 	0
[LOCATION] outside with the other witnesses until [LOCATION] arrives . 	0
Does your Majesty mean it ? 	0
[LOCATION] . 	0
[LOCATION] at that . 	0
Right now we are doing more than anybody else to help in the fight ... 	0
Who me ? 	0
Down the block right at the corner . 	0
My business is almost over so I 'll be going to [LOCATION] . 	0
This will all be over with presently . 	0
I never met a rich man yet who did n't think he was being loved in spite of his money . 	0
You know what I 'm talking about . 	0
They 're dedicated men with a plan for living But also a plan for dying . 	0
You [PERSON] ? 	0
It 'd take a sub 10 days to get there . 	0
[LOCATION] to a later connection I 'll allow it . [PERSON] . 	0
So ... 	0
Right . 	0
[LOCATION] ? 	0
[PERSON] [ORGANIZATION] . 	0
Get back . 	0
You 're here to repent your sins is it ? 	0
No it 's all right . I 'll come . 	0
Another funeral for the pilot not as spiffy as [PERSON] 's . 	0
Or sooner . 	0
You ever figure that out ? 	0
He did not know that he was his friend . 	0
Show her son . 	0
So you were there during the bombing of the [ORGANIZATION] barracks ? 	0
Is it really him ? 	0
What ? 	0
[LOCATION] ! 	0
On the table . 	0
[LOCATION] people book people ... 	0
No for me no Your Majesty . Thank you . 	0
I did it . 	0
Shopping ? - Uh-huh . 	0
She had my finger you know ... 	0
Yes well ... some write better than others . 	0
Not to come to [LOCATION] at least not for a while . 	0
Me them she thought that [PERSON] he was the [ORGANIZATION] . 	0
But it 's not real . 	0
We just put it round we 're going there . 	0
Or Wednesday ? 	0
The State of [LOCATION] passed a law that 's set to take effect today that would require [PERSON] to verify the ages of the people advertising in the adult services section . 	0
Pull it a little to the left Just a little bit ! 	0
What ? 	0
Where are you ? 	0
After . 	0
[PERSON] came back to his house last night . 	0
It was n't drugs or money . 	0
Follow me . 	0
She knows wanted of certainty that this cushion is wet . 	0
Lieutenant [PERSON] . 	0
[LOCATION] and stand by . 	0
All right . 	0
This is my job . 	0
You dictate them as you perform the procedure . 	0
For what ? It 's how [ORGANIZATION] organised it . 	0
But with you kid ... 	0
You see I was thinking of writing my story so I bought this book on how to do it . 	0
They were nothing . Just a harmless sweetener . 	0
All hands man your battle stations . 	0
So how did she get away ? 	0
It 's temporary . I 'm only acting . 	0
There were two survivors . 	0
It is not at home . 	0
This is the guy who puts the intelligence briefings together for the joint Chiefs of Staff for the [LOCATION] of [LOCATION] . 	0
This is a person 's life . 	0
That 's Lylesberg the boss . 	0
The laser . 	0
Yes ? 	0
The receptionist is a friend of mine . 	0
I know I 'm coming . 	0
Permit me . 	0
So were a lot of other children [ORGANIZATION] General . 	0
And discipline . 	0
Is that [PERSON] ? 	0
Yes . 	0
It is in the loft of the front . 	0
We have in this room six points of interest . 	0
Just a minute . 	0
[LOCATION] your seat belt . 	0
I have family shareholders . 	0
These are toys . 	0
[LOCATION] . 	0
Dealing with [PERSON] and listening to all this jive about how he was such a hard-nosed journalist . 	0
[LOCATION] . 	0
[LOCATION] ? 	0
50 cents 50 dollars . 	0
[PERSON] [ORGANIZATION] was a culinary specialist setting up a catering station when the bomb went off . 	0
Something happened to her . What ? 	0
You said that Lt . [ORGANIZATION] had problems which he handled well . 	0
No I have n't . 	0
I want him to say goodbye to people . 	0
Sometimes . 	0
Are you [LOCATION] ? 	0
Garber where is he ? 	0
Across the street from his house ? 	0
I do n't think you got it right [LOCATION] . 	0
We walk . 	0
I ca n't tell which one 's red-headed . They 're wearing their helmets . 	0
I almost forgot . 	0
It asked for me to call everyone . 	0
Why ? 	0
You deserve this Duffy . 	0
So this is [LOCATION] . 	0
[LOCATION] . I just wanted to earn a little extra . 	0
For what ? 	0
Your twenty-third . 	0
[PERSON] [PERSON] you keep searching for [PERSON] . 	0
Let 's go . 	0
So that 's why I made macaroni and cheese . 	0
I 've got to go to [LOCATION] first plane . 	0
Never . 	0
What 's better [ORGANIZATION] ? 	0
She 's armour-plated . 	0
Does that make him proud ? 	0
A universal cure . 	0
That 's all . 	0
The [LOCATION] . 	0
He jammed [PERSON] and [PERSON] . 	0
We had contact with an unidentified flying object that had entered our airspace . 	0
Pour us a drink . 	0
That much is clear sir . 	0
[PERSON] said you 'd be dropping by . Something about her doing some work With the church ? 	0
What do you know about Russian-Palestinian relations ? 	0
He said he forgot . 	0
I want two planes to cover us . 	0
I 'll meet you downstairs . 	0
I 'm going . 	0
We used a few gallons of water and 20 square feet of sand . 	0
All hands put on battle dress . 	0
[LOCATION] . 	0
[LOCATION] cents a hauled mile plus 10 percent on the deal . 	0
He was your superior was n't he ? No he was my boss . 	0
Looking to the truck ! 	0
I 'll call . 	0
You heard her . The stomping of the divots . This is a time-honoured tradition . 	0
What ? 	0
( giggles ) oh you do n't . 	0
Why ? 	0
What with ? 	0
It 's an unwritten rule you never touch a biker 's bike . 	0
13 years ago a prominent [LOCATION] banker was caught running a [LOCATION] scheme on his clients . 	0
What you drinking at [ORGANIZATION] ? 	0
On deck . 	0
And I said my goal was n't to try to stir the pot . 	0
Do you have a message ? 	0
I 'm on my way back to [LOCATION] . 	0
And now here I am President of these [LOCATION] . 	0
How 's school ? 	0
I found this book in my son 's room . 	0
Start your test now . 	0
[LOCATION] below . 	0
[LOCATION] and she 's with the Royals . 	0
Before we venture down the road into actual accusation ... We must consider the matter very carefully . 	0
All right I got ta make a quick call to the chief . 	0
I want to talk to you guys for a second . 	0
When I 'm 90 and you 're still the way you are ? 	0
We put on our fair share of charades but there 's just nobody here . 	0
And were you ? - No . 	0
[LOCATION] ! 	0
[LOCATION] managers industrialists ... 	0
That 's all . 	0
I 'm staying as long as we 're busy . 	0
He went into [PERSON] 's chamber . 	0
[LOCATION] to wear clothes special black beard and glasses . 	0
That 's where we should go . 	0
[LOCATION] ! 	0
[PERSON] [ORGANIZATION] . 	0
Why ? 	0
So by 1992 	0
I mean just one shot . 	0
He is black giant . 	0
The guns . 	0
Because it was furious . Furious with ... 	0
Nothing just -- I just hold on . 	0
I do n't know . 	0
A lesson ? 	0
[LOCATION] tape . 	0
Security set . Two this is [PERSON] . 	0
I have nothing further to add to what I have said . 	0
Rockbiter ! 	0
He 's not here darling . 	0
Two more . 	0
Uh yeah . Sure . 	0
At the ballet . He had grey curly hair . He was [LOCATION] . 	0
[LOCATION] . 	0
I keep slipping off the podium . 	0
[LOCATION] . I 'm in the penthouse . 	0
[LOCATION] . 	0
Yeah why ? 	0
[GSP] . 	0
The learned and brilliant [PERSON] ! 	0
[LOCATION] date 3/16/1993 . 	0
You know [PERSON] ? 	0
I was n't taking it downstairs . 	0
Let 's take this one thing at a time . 	0
I 've already seen it . 	0
[PERSON] ? 	0
This and that ? - [LOCATION] . 	0
It gets late fast in these times . 	0
Friends [PERSON] tartastein The president of this network 	0
I saw one of these objects in broad daylight . 	0
[LOCATION] ... it 's full of passports and other forgeries for [ORGANIZATION] ... dozens of them . 	0
I 've formed some impressions . You 're probably curious about me . 	0
It 's $ 480 . 	0
I need five minutes with this . 	0
See . this is n't exactly how I ended up in here . 	0
Let me back you up a bit . 	0
I would like to digress from the questions a bit and pose a proposition to the media . 	0
And [PERSON] ? 	0
Put it right here . 	0
When did you last see him ? 	0
[LOCATION] is not always easy to come by in our business when you know what we know . 	0
I guess I ca n't blame you . 	0
[LOCATION] ? The [ORGANIZATION] in [LOCATION] . Did you get his name ? 	0
What the [ORGANIZATION] want ? 	0
They got you off the hook for a while . 	0
What do you see ? 	0
[LOCATION] pink yellow or orange ? - [LOCATION] . 	0
[LOCATION] . 	0
A little early for [ORGANIZATION] shopping ai n't it ? 	0
[PERSON] went up . 	0
Just the three I think . 	0
I do . 	0
SRES377 directing the [ORGANIZATION] legal counsel to bring a civil action to enforce a subpoena of the [ORGANIZATION] on Investigations . 	0
Oh hi . - Hi . - Hey . 	0
I 'll pay the ticket . 	0
I wanted to go to the city . - Breathe some air . 	0
Why ? 	0
I do n't know I have n't talked to him . 	0
Two messages so far . 	0
I 'm a monk . 	0
3-2-1-go ! 	0
That 's why we 're here . 	0
In this order we 're not allowed personal possessions . Nor are we . 	0
[PERSON] .... 	0
[LOCATION] line . 	0
I can not stay here at [ORGANIZATION] long time . 	0
Up up up'- ! 	0
I 'm two hundred years old . 	0
I have another errand to run if you do n't mind . 	0
[LOCATION] ... [PERSON] ... Boo . 	0
Sitting ducks . 	0
